ClimateID,Date/Time,EventType,MaxGust_kmh,P95_Threshold,ExtremeFlag
8100989,2017-08-05,Extreme Wind,61.0,61.0,1
8100989,2017-10-30,Extreme Wind,61.0,61.0,1
8100989,2017-11-10,Extreme Wind,63.0,61.0,1
8100989,2017-12-26,Extreme Wind,63.0,61.0,1
8100989,2018-01-04,Extreme Wind,85.0,61.0,1
8100989,2018-01-05,Extreme Wind,69.0,61.0,1
8100989,2018-03-08,Extreme Wind,67.0,61.0,1
8100989,2018-03-13,Extreme Wind,74.0,61.0,1
8100989,2018-03-14,Extreme Wind,91.0,61.0,1
8100989,2018-03-22,Extreme Wind,72.0,61.0,1
8100989,2018-05-05,Extreme Wind,72.0,61.0,1
8100989,2018-05-08,Extreme Wind,63.0,61.0,1
8100989,2018-05-11,Extreme Wind,63.0,61.0,1
8100989,2018-05-21,Extreme Wind,76.0,61.0,1
8100989,2018-09-21,Extreme Wind,65.0,61.0,1
8100989,2018-09-22,Extreme Wind,64.0,61.0,1
8100989,2018-10-16,Extreme Wind,70.0,61.0,1
8100989,2018-10-18,Extreme Wind,67.0,61.0,1
8100989,2018-10-20,Extreme Wind,61.0,61.0,1
8100989,2018-10-28,Extreme Wind,69.0,61.0,1
8100989,2018-11-03,Extreme Wind,104.0,61.0,1
8100989,2018-11-07,Extreme Wind,62.0,61.0,1
8100989,2018-11-11,Extreme Wind,71.0,61.0,1
8100989,2018-11-14,Extreme Wind,76.0,61.0,1
8100989,2019-01-09,Extreme Wind,66.0,61.0,1
8100989,2019-01-20,Extreme Wind,70.0,61.0,1
8100989,2019-01-30,Extreme Wind,63.0,61.0,1
8100989,2019-02-09,Extreme Wind,63.0,61.0,1
8100989,2019-02-10,Extreme Wind,61.0,61.0,1
8100989,2019-03-28,Extreme Wind,64.0,61.0,1
8100989,2019-04-04,Extreme Wind,81.0,61.0,1
8100989,2019-04-29,Extreme Wind,62.0,61.0,1
8100989,2019-05-15,Extreme Wind,66.0,61.0,1
8100989,2019-10-17,Extreme Wind,71.0,61.0,1
8100989,2019-11-01,Extreme Wind,82.0,61.0,1
8100989,2019-11-06,Extreme Wind,66.0,61.0,1
8100989,2019-11-16,Extreme Wind,64.0,61.0,1
8100989,2019-12-15,Extreme Wind,72.0,61.0,1
8100989,2019-12-16,Extreme Wind,63.0,61.0,1
8100989,2020-02-07,Extreme Wind,66.0,61.0,1
8100989,2020-02-19,Extreme Wind,65.0,61.0,1
8100989,2020-02-27,Extreme Wind,79.0,61.0,1
8100989,2020-02-28,Extreme Wind,63.0,61.0,1
8100989,2020-03-14,Extreme Wind,65.0,61.0,1
8100989,2020-03-21,Extreme Wind,64.0,61.0,1
8100989,2020-04-02,Extreme Wind,68.0,61.0,1
8100989,2020-04-03,Extreme Wind,71.0,61.0,1
8100989,2020-04-06,Extreme Wind,63.0,61.0,1
8100989,2020-04-10,Extreme Wind,75.0,61.0,1
8100989,2020-07-04,Extreme Wind,65.0,61.0,1
8100989,2020-07-24,Extreme Wind,66.0,61.0,1
8100989,2020-09-16,Extreme Wind,62.0,61.0,1
8100989,2020-09-30,Extreme Wind,73.0,61.0,1
8100989,2020-10-08,Extreme Wind,67.0,61.0,1
8100989,2020-10-17,Extreme Wind,65.0,61.0,1
8100989,2020-11-24,Extreme Wind,64.0,61.0,1
8100989,2020-12-01,Extreme Wind,61.0,61.0,1
8100989,2020-12-05,Extreme Wind,61.0,61.0,1
8100989,2020-12-15,Extreme Wind,64.0,61.0,1
8100989,2020-12-26,Extreme Wind,62.0,61.0,1
8100989,2021-02-02,Extreme Wind,81.0,61.0,1
8100989,2021-03-01,Extreme Wind,68.0,61.0,1
8100989,2021-03-02,Extreme Wind,63.0,61.0,1
8100989,2021-03-12,Extreme Wind,66.0,61.0,1
8100989,2021-03-29,Extreme Wind,82.0,61.0,1
8100989,2021-04-22,Extreme Wind,61.0,61.0,1
8100989,2021-04-23,Extreme Wind,63.0,61.0,1
8100989,2021-05-25,Extreme Wind,62.0,61.0,1
8100989,2021-12-03,Extreme Wind,65.0,61.0,1
8100989,2021-12-06,Extreme Wind,76.0,61.0,1
8100989,2021-12-07,Extreme Wind,72.0,61.0,1
8100989,2021-12-12,Extreme Wind,66.0,61.0,1
8100989,2021-12-14,Extreme Wind,64.0,61.0,1
8100989,2021-12-23,Extreme Wind,62.0,61.0,1
8100989,2022-01-29,Extreme Wind,62.0,61.0,1
8100989,2022-02-16,Extreme Wind,67.0,61.0,1
8100989,2022-02-17,Extreme Wind,65.0,61.0,1
8100989,2022-02-23,Extreme Wind,63.0,61.0,1
8100989,2022-03-13,Extreme Wind,78.0,61.0,1
8100989,2022-04-20,Extreme Wind,68.0,61.0,1
8100989,2022-05-21,Extreme Wind,64.0,61.0,1
8100989,2022-06-27,Extreme Wind,64.0,61.0,1
8100989,2022-09-24,Extreme Wind,74.0,61.0,1
8100989,2022-11-07,Extreme Wind,67.0,61.0,1
8100989,2022-11-08,Extreme Wind,65.0,61.0,1
8100989,2022-12-14,Extreme Wind,76.0,61.0,1
8100989,2022-12-23,Extreme Wind,94.0,61.0,1
8100989,2022-12-24,Extreme Wind,61.0,61.0,1
8100989,2023-02-03,Extreme Wind,62.0,61.0,1
8100989,2023-02-04,Extreme Wind,71.0,61.0,1
8100989,2023-03-19,Extreme Wind,61.0,61.0,1
8100989,2023-04-02,Extreme Wind,61.0,61.0,1
8100989,2023-05-28,Extreme Wind,68.0,61.0,1
8100989,2023-09-08,Extreme Wind,86.0,61.0,1
8100989,2023-09-16,Extreme Wind,66.0,61.0,1
8100989,2023-10-28,Extreme Wind,77.0,61.0,1
8100989,2023-12-11,Extreme Wind,70.0,61.0,1
8100989,2023-12-18,Extreme Wind,81.0,61.0,1
8100989,2023-12-19,Extreme Wind,61.0,61.0,1
8100989,2024-01-10,Extreme Wind,67.0,61.0,1
8100989,2024-01-13,Extreme Wind,73.0,61.0,1
8100989,2024-02-28,Extreme Wind,65.0,61.0,1
8100989,2024-02-29,Extreme Wind,64.0,61.0,1
8100989,2024-03-22,Extreme Wind,62.0,61.0,1
8100989,2024-04-04,Extreme Wind,61.0,61.0,1
8100989,2024-05-24,Extreme Wind,65.0,61.0,1
8100989,2024-12-12,Extreme Wind,72.0,61.0,1
8100989,2025-02-14,Extreme Wind,64.0,61.0,1
8100989,2025-02-17,Extreme Wind,69.0,61.0,1
8100989,2025-03-08,Extreme Wind,65.0,61.0,1
8100989,2025-04-20,Extreme Wind,74.0,61.0,1
8100989,2025-04-29,Extreme Wind,62.0,61.0,1
8100989,2025-04-30,Extreme Wind,63.0,61.0,1
8100989,2025-10-21,Extreme Wind,73.0,61.0,1
8100989,2025-11-01,Extreme Wind,63.0,61.0,1
8100989,2025-12-19,Extreme Wind,70.0,61.0,1
8100989,2025-12-20,Extreme Wind,76.0,61.0,1
8100989,2026-01-10,Extreme Wind,64.0,61.0,1
8100989,2026-01-24,Extreme Wind,61.0,61.0,1
8100989,2026-02-28,Extreme Wind,64.0,61.0,1
8100989,2026-03-17,Extreme Wind,77.0,61.0,1
8103050,1995-04-05,Extreme Wind,100.0,74.0,1
8103050,1995-08-24,Extreme Wind,82.0,74.0,1
8103050,1995-08-25,Extreme Wind,74.0,74.0,1
8103050,1995-09-28,Extreme Wind,80.0,74.0,1
8103050,1995-11-08,Extreme Wind,76.0,74.0,1
8103050,1995-11-12,Extreme Wind,82.0,74.0,1
8103050,1995-11-15,Extreme Wind,82.0,74.0,1
8103050,1995-12-02,Extreme Wind,85.0,74.0,1
8103050,1995-12-10,Extreme Wind,74.0,74.0,1
8103050,1995-12-17,Extreme Wind,76.0,74.0,1
8103050,1996-01-20,Extreme Wind,74.0,74.0,1
8103050,1996-01-24,Extreme Wind,80.0,74.0,1
8103050,1996-01-28,Extreme Wind,104.0,74.0,1
8103050,1996-03-04,Extreme Wind,91.0,74.0,1
8103050,1996-03-16,Extreme Wind,87.0,74.0,1
8103050,1996-12-02,Extreme Wind,80.0,74.0,1
8103050,1996-12-08,Extreme Wind,91.0,74.0,1
8103050,1997-01-10,Extreme Wind,80.0,74.0,1
8103050,1997-01-11,Extreme Wind,80.0,74.0,1
8103050,1997-01-17,Extreme Wind,87.0,74.0,1
8103050,1997-01-26,Extreme Wind,83.0,74.0,1
8103050,1997-01-28,Extreme Wind,82.0,74.0,1
8103050,1997-01-29,Extreme Wind,76.0,74.0,1
8103050,1997-03-06,Extreme Wind,106.0,74.0,1
8103050,1997-03-13,Extreme Wind,76.0,74.0,1
8103050,1997-04-01,Extreme Wind,83.0,74.0,1
8103050,1997-04-02,Extreme Wind,83.0,74.0,1
8103050,1997-05-26,Extreme Wind,74.0,74.0,1
8103050,1997-11-13,Extreme Wind,78.0,74.0,1
8103050,1997-12-02,Extreme Wind,78.0,74.0,1
8103050,1998-01-04,Extreme Wind,85.0,74.0,1
8103050,1998-01-14,Extreme Wind,85.0,74.0,1
8103050,1998-01-15,Extreme Wind,78.0,74.0,1
8103050,1998-01-25,Extreme Wind,74.0,74.0,1
8103050,1998-01-26,Extreme Wind,78.0,74.0,1
8103050,1998-03-15,Extreme Wind,76.0,74.0,1
8103050,1998-03-22,Extreme Wind,91.0,74.0,1
8103050,1998-08-11,Extreme Wind,76.0,74.0,1
8103050,1998-10-01,Extreme Wind,82.0,74.0,1
8103050,1998-10-02,Extreme Wind,91.0,74.0,1
8103050,1998-10-03,Extreme Wind,78.0,74.0,1
8103050,1998-10-15,Extreme Wind,76.0,74.0,1
8103050,1998-10-16,Extreme Wind,80.0,74.0,1
8103050,1998-10-30,Extreme Wind,104.0,74.0,1
8103050,1998-10-31,Extreme Wind,83.0,74.0,1
8103050,1998-11-01,Extreme Wind,80.0,74.0,1
8103050,1998-11-15,Extreme Wind,74.0,74.0,1
8103050,1998-11-16,Extreme Wind,82.0,74.0,1
8103050,1998-11-27,Extreme Wind,74.0,74.0,1
8103050,1998-12-07,Extreme Wind,78.0,74.0,1
8103050,1998-12-18,Extreme Wind,80.0,74.0,1
8103050,1998-12-22,Extreme Wind,93.0,74.0,1
8103050,1998-12-23,Extreme Wind,89.0,74.0,1
8103050,1999-01-07,Extreme Wind,85.0,74.0,1
8103050,1999-01-08,Extreme Wind,74.0,74.0,1
8103050,1999-01-15,Extreme Wind,78.0,74.0,1
8103050,1999-01-16,Extreme Wind,93.0,74.0,1
8103050,1999-01-19,Extreme Wind,80.0,74.0,1
8103050,1999-01-20,Extreme Wind,76.0,74.0,1
8103050,1999-01-25,Extreme Wind,83.0,74.0,1
8103050,1999-02-26,Extreme Wind,78.0,74.0,1
8103050,1999-03-05,Extreme Wind,83.0,74.0,1
8103050,1999-03-07,Extreme Wind,104.0,74.0,1
8103050,1999-03-08,Extreme Wind,106.0,74.0,1
8103050,1999-03-15,Extreme Wind,74.0,74.0,1
8103050,1999-03-16,Extreme Wind,98.0,74.0,1
8103050,1999-03-22,Extreme Wind,76.0,74.0,1
8103050,1999-04-24,Extreme Wind,76.0,74.0,1
8103050,1999-04-28,Extreme Wind,89.0,74.0,1
8103050,1999-04-29,Extreme Wind,80.0,74.0,1
8103050,1999-09-18,Extreme Wind,74.0,74.0,1
8103050,1999-10-14,Extreme Wind,85.0,74.0,1
8103050,1999-10-23,Extreme Wind,76.0,74.0,1
8103050,1999-12-07,Extreme Wind,80.0,74.0,1
8103050,1999-12-08,Extreme Wind,76.0,74.0,1
8103050,1999-12-12,Extreme Wind,76.0,74.0,1
8103050,2000-01-11,Extreme Wind,74.0,74.0,1
8103050,2000-01-21,Extreme Wind,104.0,74.0,1
8103050,2000-02-01,Extreme Wind,76.0,74.0,1
8103050,2000-02-14,Extreme Wind,78.0,74.0,1
8103050,2000-02-15,Extreme Wind,78.0,74.0,1
8103050,2000-04-24,Extreme Wind,80.0,74.0,1
8103050,2000-10-10,Extreme Wind,85.0,74.0,1
8103050,2000-10-28,Extreme Wind,96.0,74.0,1
8103050,2000-10-29,Extreme Wind,111.0,74.0,1
8103050,2000-12-06,Extreme Wind,74.0,74.0,1
8103050,2000-12-12,Extreme Wind,91.0,74.0,1
8103050,2000-12-18,Extreme Wind,100.0,74.0,1
8103050,2000-12-19,Extreme Wind,78.0,74.0,1
8103050,2001-02-10,Extreme Wind,100.0,74.0,1
8103050,2001-02-11,Extreme Wind,93.0,74.0,1
8103050,2001-02-15,Extreme Wind,82.0,74.0,1
8103050,2001-03-10,Extreme Wind,74.0,74.0,1
8103050,2001-03-25,Extreme Wind,78.0,74.0,1
8103050,2001-10-06,Extreme Wind,74.0,74.0,1
8103050,2001-11-07,Extreme Wind,91.0,74.0,1
8103050,2001-12-28,Extreme Wind,74.0,74.0,1
8103050,2002-01-13,Extreme Wind,93.0,74.0,1
8103050,2002-01-14,Extreme Wind,89.0,74.0,1
8103050,2002-02-28,Extreme Wind,78.0,74.0,1
8103050,2002-03-11,Extreme Wind,89.0,74.0,1
8103050,2002-03-22,Extreme Wind,80.0,74.0,1
8103050,2002-03-23,Extreme Wind,89.0,74.0,1
8103050,2002-03-24,Extreme Wind,74.0,74.0,1
8103050,2002-09-11,Extreme Wind,89.0,74.0,1
8103050,2002-09-12,Extreme Wind,78.0,74.0,1
8103050,2002-10-14,Extreme Wind,74.0,74.0,1
8103050,2002-11-02,Extreme Wind,96.0,74.0,1
8103050,2002-11-17,Extreme Wind,74.0,74.0,1
8103050,2002-11-18,Extreme Wind,91.0,74.0,1
8103050,2002-11-24,Extreme Wind,78.0,74.0,1
8103050,2002-12-09,Extreme Wind,76.0,74.0,1
8103050,2003-01-21,Extreme Wind,93.0,74.0,1
8103050,2003-01-22,Extreme Wind,76.0,74.0,1
8103050,2003-01-28,Extreme Wind,78.0,74.0,1
8103050,2003-02-02,Extreme Wind,87.0,74.0,1
8103050,2003-02-05,Extreme Wind,82.0,74.0,1
8103050,2003-02-06,Extreme Wind,76.0,74.0,1
8103050,2003-02-14,Extreme Wind,74.0,74.0,1
8103050,2003-03-03,Extreme Wind,89.0,74.0,1
8103050,2003-07-28,Extreme Wind,76.0,74.0,1
8103050,2003-10-03,Extreme Wind,87.0,74.0,1
8103050,2003-10-15,Extreme Wind,82.0,74.0,1
8103050,2003-11-04,Extreme Wind,76.0,74.0,1
8103050,2003-11-08,Extreme Wind,82.0,74.0,1
8103050,2003-11-29,Extreme Wind,89.0,74.0,1
8103050,2003-11-30,Extreme Wind,82.0,74.0,1
8103050,2003-12-07,Extreme Wind,87.0,74.0,1
8103050,2003-12-08,Extreme Wind,85.0,74.0,1
8103050,2003-12-12,Extreme Wind,85.0,74.0,1
8103050,2003-12-13,Extreme Wind,83.0,74.0,1
8103050,2003-12-15,Extreme Wind,104.0,74.0,1
8103050,2003-12-16,Extreme Wind,93.0,74.0,1
8103050,2003-12-18,Extreme Wind,89.0,74.0,1
8103050,2007-08-08,Extreme Wind,85.0,74.0,1
8103050,2007-08-09,Extreme Wind,96.0,74.0,1
8103050,2007-09-12,Extreme Wind,76.0,74.0,1
8103050,2007-10-12,Extreme Wind,89.0,74.0,1
8103050,2007-11-04,Extreme Wind,87.0,74.0,1
8103050,2007-12-04,Extreme Wind,102.0,74.0,1
8103050,2007-12-16,Extreme Wind,89.0,74.0,1
8103050,2007-12-17,Extreme Wind,89.0,74.0,1
8103050,2007-12-18,Extreme Wind,78.0,74.0,1
8103050,2008-01-02,Extreme Wind,82.0,74.0,1
8103050,2008-01-19,Extreme Wind,76.0,74.0,1
8103050,2008-01-31,Extreme Wind,76.0,74.0,1
8103050,2008-02-02,Extreme Wind,83.0,74.0,1
8103050,2008-02-11,Extreme Wind,74.0,74.0,1
8103050,2008-03-02,Extreme Wind,85.0,74.0,1
8103050,2008-03-04,Extreme Wind,74.0,74.0,1
8103050,2008-03-06,Extreme Wind,74.0,74.0,1
8103050,2008-03-08,Extreme Wind,74.0,74.0,1
8103050,2008-03-09,Extreme Wind,87.0,74.0,1
8103050,2008-04-02,Extreme Wind,93.0,74.0,1
8103050,2008-04-03,Extreme Wind,82.0,74.0,1
8103050,2008-09-09,Extreme Wind,76.0,74.0,1
8103050,2008-11-19,Extreme Wind,74.0,74.0,1
8103050,2008-11-22,Extreme Wind,100.0,74.0,1
8103050,2008-12-08,Extreme Wind,76.0,74.0,1
8103050,2008-12-21,Extreme Wind,76.0,74.0,1
8103050,2008-12-22,Extreme Wind,109.0,74.0,1
8103050,2009-01-06,Extreme Wind,80.0,74.0,1
8103050,2009-01-14,Extreme Wind,78.0,74.0,1
8103050,2009-01-29,Extreme Wind,89.0,74.0,1
8103050,2009-02-23,Extreme Wind,93.0,74.0,1
8103050,2009-03-02,Extreme Wind,83.0,74.0,1
8103050,2009-03-12,Extreme Wind,93.0,74.0,1
8103050,2009-04-12,Extreme Wind,87.0,74.0,1
8103050,2009-04-13,Extreme Wind,83.0,74.0,1
8103050,2009-05-10,Extreme Wind,74.0,74.0,1
8103050,2009-10-31,Extreme Wind,74.0,74.0,1
8103050,2009-11-27,Extreme Wind,80.0,74.0,1
8103050,2009-11-29,Extreme Wind,74.0,74.0,1
8103050,2009-12-11,Extreme Wind,74.0,74.0,1
8103050,2009-12-12,Extreme Wind,76.0,74.0,1
8103050,2009-12-29,Extreme Wind,80.0,74.0,1
8103050,2009-12-30,Extreme Wind,74.0,74.0,1
8103050,2010-01-02,Extreme Wind,91.0,74.0,1
8103050,2010-01-03,Extreme Wind,82.0,74.0,1
8103050,2010-01-26,Extreme Wind,74.0,74.0,1
8103050,2010-06-15,Extreme Wind,82.0,74.0,1
8103050,2010-09-04,Extreme Wind,74.0,74.0,1
8103050,2010-12-06,Extreme Wind,83.0,74.0,1
8103050,2010-12-22,Extreme Wind,87.0,74.0,1
8103050,2010-12-23,Extreme Wind,78.0,74.0,1
8103050,2010-12-27,Extreme Wind,106.0,74.0,1
8103050,2010-12-28,Extreme Wind,83.0,74.0,1
8103050,2011-01-13,Extreme Wind,87.0,74.0,1
8103050,2011-01-21,Extreme Wind,93.0,74.0,1
8103050,2011-01-22,Extreme Wind,95.0,74.0,1
8103050,2011-02-15,Extreme Wind,74.0,74.0,1
8103050,2011-03-07,Extreme Wind,82.0,74.0,1
8103050,2011-03-18,Extreme Wind,80.0,74.0,1
8103050,2011-04-01,Extreme Wind,74.0,74.0,1
8103050,2011-09-16,Extreme Wind,76.0,74.0,1
8103050,2011-10-05,Extreme Wind,93.0,74.0,1
8103050,2011-10-30,Extreme Wind,74.0,74.0,1
8103050,2011-11-12,Extreme Wind,76.0,74.0,1
8103050,2011-12-08,Extreme Wind,80.0,74.0,1
8103050,2011-12-29,Extreme Wind,93.0,74.0,1
8103050,2012-01-14,Extreme Wind,83.0,74.0,1
8103050,2012-01-18,Extreme Wind,85.0,74.0,1
8103050,2012-02-25,Extreme Wind,74.0,74.0,1
8103050,2012-03-26,Extreme Wind,74.0,74.0,1
8103050,2012-03-27,Extreme Wind,76.0,74.0,1
8103050,2012-04-08,Extreme Wind,87.0,74.0,1
8103050,2012-10-11,Extreme Wind,80.0,74.0,1
8103050,2012-11-25,Extreme Wind,82.0,74.0,1
8103050,2012-12-23,Extreme Wind,78.0,74.0,1
8103050,2012-12-24,Extreme Wind,82.0,74.0,1
8103050,2012-12-27,Extreme Wind,78.0,74.0,1
8103050,2012-12-30,Extreme Wind,80.0,74.0,1
8103050,2012-12-31,Extreme Wind,74.0,74.0,1
8103050,2013-01-20,Extreme Wind,82.0,74.0,1
8103050,2013-01-21,Extreme Wind,89.0,74.0,1
8103050,2013-01-23,Extreme Wind,74.0,74.0,1
8103050,2013-01-31,Extreme Wind,80.0,74.0,1
8103050,2013-02-01,Extreme Wind,82.0,74.0,1
8103050,2013-02-04,Extreme Wind,80.0,74.0,1
8103050,2013-02-05,Extreme Wind,85.0,74.0,1
8103050,2013-02-09,Extreme Wind,83.0,74.0,1
8103050,2013-02-10,Extreme Wind,74.0,74.0,1
8103050,2013-02-17,Extreme Wind,95.0,74.0,1
8103050,2013-02-21,Extreme Wind,74.0,74.0,1
8103050,2013-05-25,Extreme Wind,74.0,74.0,1
8103050,2013-11-20,Extreme Wind,76.0,74.0,1
8103050,2013-11-28,Extreme Wind,76.0,74.0,1
8103050,2013-12-11,Extreme Wind,80.0,74.0,1
8103050,2013-12-15,Extreme Wind,80.0,74.0,1
8103050,2014-01-07,Extreme Wind,83.0,74.0,1
8103050,2014-01-26,Extreme Wind,83.0,74.0,1
8103050,2014-02-14,Extreme Wind,93.0,74.0,1
8103050,2014-02-16,Extreme Wind,89.0,74.0,1
8103050,2014-03-13,Extreme Wind,85.0,74.0,1
8103050,2014-03-16,Extreme Wind,78.0,74.0,1
8103050,2014-03-17,Extreme Wind,74.0,74.0,1
8103050,2014-03-27,Extreme Wind,91.0,74.0,1
8103050,2014-07-05,Extreme Wind,102.0,74.0,1
8103050,2014-08-08,Extreme Wind,74.0,74.0,1
8103050,2014-11-02,Extreme Wind,106.0,74.0,1
8103050,2014-11-03,Extreme Wind,87.0,74.0,1
8103050,2014-11-07,Extreme Wind,91.0,74.0,1
8103050,2014-11-18,Extreme Wind,76.0,74.0,1
8103050,2014-11-19,Extreme Wind,80.0,74.0,1
8103050,2014-11-27,Extreme Wind,76.0,74.0,1
8103050,2014-12-10,Extreme Wind,85.0,74.0,1
8103050,2014-12-11,Extreme Wind,74.0,74.0,1
8103050,2014-12-18,Extreme Wind,80.0,74.0,1
8103050,2014-12-26,Extreme Wind,76.0,74.0,1
8103050,2015-01-05,Extreme Wind,89.0,74.0,1
8103050,2015-01-20,Extreme Wind,82.0,74.0,1
8103050,2015-01-25,Extreme Wind,82.0,74.0,1
8103050,2015-01-27,Extreme Wind,85.0,74.0,1
8103050,2015-02-15,Extreme Wind,98.0,74.0,1
8103050,2015-02-16,Extreme Wind,82.0,74.0,1
8103050,2015-03-15,Extreme Wind,74.0,74.0,1
8103050,2015-03-16,Extreme Wind,76.0,74.0,1
8103050,2015-03-22,Extreme Wind,74.0,74.0,1
8103050,2015-04-04,Extreme Wind,76.0,74.0,1
8103050,2015-04-28,Extreme Wind,78.0,74.0,1
8103050,2015-08-01,Extreme Wind,74.0,74.0,1
8103050,2015-09-11,Extreme Wind,76.0,74.0,1
8103050,2015-09-30,Extreme Wind,76.0,74.0,1
8103050,2015-10-01,Extreme Wind,76.0,74.0,1
8103050,2015-10-29,Extreme Wind,74.0,74.0,1
8103050,2015-10-30,Extreme Wind,87.0,74.0,1
8103050,2015-11-07,Extreme Wind,76.0,74.0,1
8103050,2016-01-13,Extreme Wind,91.0,74.0,1
8103050,2016-02-01,Extreme Wind,74.0,74.0,1
8103050,2016-02-07,Extreme Wind,83.0,74.0,1
8103050,2016-03-03,Extreme Wind,87.0,74.0,1
8103050,2016-03-22,Extreme Wind,76.0,74.0,1
8103050,2016-11-27,Extreme Wind,76.0,74.0,1
8103050,2016-12-16,Extreme Wind,83.0,74.0,1
8103050,2016-12-30,Extreme Wind,87.0,74.0,1
8103050,2017-01-05,Extreme Wind,91.0,74.0,1
8103050,2017-01-11,Extreme Wind,76.0,74.0,1
8103050,2017-01-13,Extreme Wind,76.0,74.0,1
8103050,2017-02-16,Extreme Wind,80.0,74.0,1
8103050,2017-02-26,Extreme Wind,76.0,74.0,1
8103050,2017-11-10,Extreme Wind,83.0,74.0,1
8103050,2017-11-11,Extreme Wind,82.0,74.0,1
8103050,2017-11-17,Extreme Wind,80.0,74.0,1
8103050,2017-12-06,Extreme Wind,74.0,74.0,1
8103050,2017-12-15,Extreme Wind,85.0,74.0,1
8103050,2017-12-25,Extreme Wind,85.0,74.0,1
8103050,2017-12-26,Extreme Wind,82.0,74.0,1
8103050,2017-12-27,Extreme Wind,87.0,74.0,1
8103050,2018-01-04,Extreme Wind,87.0,74.0,1
8103050,2018-01-05,Extreme Wind,96.0,74.0,1
8103050,2018-01-06,Extreme Wind,80.0,74.0,1
8103050,2018-01-24,Extreme Wind,74.0,74.0,1
8103050,2018-01-30,Extreme Wind,80.0,74.0,1
8103050,2018-03-09,Extreme Wind,74.0,74.0,1
8103050,2018-03-14,Extreme Wind,89.0,74.0,1
8103050,2018-04-05,Extreme Wind,74.0,74.0,1
8103050,2018-10-16,Extreme Wind,83.0,74.0,1
8103050,2018-12-19,Extreme Wind,74.0,74.0,1
8103050,2019-01-07,Extreme Wind,76.0,74.0,1
8103050,2019-01-09,Extreme Wind,83.0,74.0,1
8103050,2019-01-20,Extreme Wind,99.0,74.0,1
8103050,2019-01-21,Extreme Wind,89.0,74.0,1
8103050,2019-01-28,Extreme Wind,86.0,74.0,1
8103050,2019-01-30,Extreme Wind,81.0,74.0,1
8103050,2019-02-09,Extreme Wind,74.0,74.0,1
8103050,2019-02-10,Extreme Wind,77.0,74.0,1
8103050,2019-03-16,Extreme Wind,88.0,74.0,1
8103050,2019-04-03,Extreme Wind,76.0,74.0,1
8103050,2019-04-04,Extreme Wind,100.0,74.0,1
8103050,2019-09-07,Extreme Wind,106.0,74.0,1
8103050,2019-09-08,Extreme Wind,83.0,74.0,1
8103050,2019-10-17,Extreme Wind,91.0,74.0,1
8103050,2019-11-01,Extreme Wind,85.0,74.0,1
8103050,2019-11-06,Extreme Wind,90.0,74.0,1
8103050,2019-11-16,Extreme Wind,76.0,74.0,1
8103050,2019-11-30,Extreme Wind,77.0,74.0,1
8103050,2019-12-03,Extreme Wind,77.0,74.0,1
8103050,2019-12-15,Extreme Wind,88.0,74.0,1
8103050,2019-12-16,Extreme Wind,88.0,74.0,1
8103050,2020-01-17,Extreme Wind,82.0,74.0,1
8103050,2020-02-07,Extreme Wind,96.0,74.0,1
8103050,2020-02-27,Extreme Wind,77.0,74.0,1
8103050,2020-03-21,Extreme Wind,74.0,74.0,1
8103050,2020-04-10,Extreme Wind,86.0,74.0,1
8103050,2020-04-13,Extreme Wind,76.0,74.0,1
8103050,2020-05-10,Extreme Wind,75.0,74.0,1
8103050,2020-08-26,Extreme Wind,77.0,74.0,1
8103050,2020-09-23,Extreme Wind,75.0,74.0,1
8103050,2020-10-17,Extreme Wind,88.0,74.0,1
8103050,2020-11-02,Extreme Wind,78.0,74.0,1
8103050,2020-12-05,Extreme Wind,75.0,74.0,1
8103050,2020-12-06,Extreme Wind,96.0,74.0,1
8103050,2021-02-02,Extreme Wind,82.0,74.0,1
8103050,2021-02-07,Extreme Wind,78.0,74.0,1
8103050,2021-03-02,Extreme Wind,85.0,74.0,1
8103050,2021-03-12,Extreme Wind,77.0,74.0,1
8103050,2021-03-27,Extreme Wind,81.0,74.0,1
8103050,2021-06-10,Extreme Wind,76.0,74.0,1
8103050,2021-09-02,Extreme Wind,88.0,74.0,1
8103050,2021-09-03,Extreme Wind,89.0,74.0,1
8103050,2021-12-07,Extreme Wind,85.0,74.0,1
8103050,2021-12-12,Extreme Wind,88.0,74.0,1
8103050,2021-12-23,Extreme Wind,77.0,74.0,1
8103050,2021-12-24,Extreme Wind,86.0,74.0,1
8103050,2022-01-07,Extreme Wind,82.0,74.0,1
8103050,2022-01-08,Extreme Wind,76.0,74.0,1
8103050,2022-01-14,Extreme Wind,80.0,74.0,1
8103050,2022-01-15,Extreme Wind,75.0,74.0,1
8103050,2022-01-16,Extreme Wind,87.0,74.0,1
8103050,2022-01-29,Extreme Wind,98.0,74.0,1
8103050,2022-01-30,Extreme Wind,80.0,74.0,1
8103050,2022-07-01,Extreme Wind,74.0,74.0,1
8103050,2022-07-29,Extreme Wind,84.0,74.0,1
8103050,2022-09-15,Extreme Wind,76.0,74.0,1
8103050,2022-09-23,Extreme Wind,92.0,74.0,1
8103050,2022-09-24,Extreme Wind,113.0,74.0,1
8103050,2022-11-12,Extreme Wind,87.0,74.0,1
8103050,2022-11-14,Extreme Wind,90.0,74.0,1
8103050,2022-12-01,Extreme Wind,76.0,74.0,1
8103050,2022-12-13,Extreme Wind,85.0,74.0,1
